dataset,method,mode,repetition,accuracy
SonyAIBORobotSurface2,NN,pretrained-tiny,5,0.7743966421825813,0.7537950796757059
SonyAIBORobotSurface2,NN,pretrained-tiny,6,0.7722980062959076,0.7536529680365297
SonyAIBORobotSurface2,NN,pretrained-tiny,7,0.7712486883525709,0.7548807194110521
SonyAIBORobotSurface2,NN,pretrained-tiny,8,0.7712486883525709,0.7548807194110521
SonyAIBORobotSurface2,NN,pretrained-tiny,9,0.770199370409234,0.7529913335197093
SonyAIBORobotSurface2,NN,pretrained-tiny,10,0.7743966421825813,0.7584707855745039
UMD,NN,fine-tune-5,1,0.7083333333333334,0.7083333333333334
UMD,NN,fine-tune-5,2,0.6944444444444444,0.6944444444444445
UMD,NN,fine-tune-5,3,0.6875,0.6875
UMD,NN,fine-tune-5,4,0.6805555555555556,0.6805555555555555
UMD,NN,fine-tune-5,5,0.6111111111111112,0.611111111111111
UMD,NN,fine-tune-5,6,0.6597222222222222,0.6597222222222223
UMD,NN,fine-tune-5,7,0.5833333333333334,0.5833333333333334
UMD,NN,fine-tune-5,8,0.6597222222222222,0.6597222222222223
UMD,NN,fine-tune-5,9,0.6527777777777778,0.6527777777777778
UMD,NN,fine-tune-5,10,0.6944444444444444,0.6944444444444445
UMD,NN,pretrained-tiny,1,0.8611111111111112,0.8611111111111112
UMD,NN,pretrained-tiny,2,0.875,0.875
UMD,NN,pretrained-tiny,3,0.8541666666666666,0.8541666666666666
UMD,NN,pretrained-tiny,4,0.8541666666666666,0.8541666666666666
UMD,NN,pretrained-tiny,5,0.8402777777777778,0.8402777777777778
UMD,NN,pretrained-tiny,6,0.8541666666666666,0.8541666666666666
UMD,NN,pretrained-tiny,7,0.875,0.875
UMD,NN,pretrained-tiny,8,0.875,0.875
UMD,NN,pretrained-tiny,9,0.8541666666666666,0.8541666666666666
UMD,NN,pretrained-tiny,10,0.8611111111111112,0.8611111111111112
CricketZ,NN,fine-tune-5,1,0.33076923076923076,0.3222787415118204
CricketZ,NN,fine-tune-5,2,0.34102564102564104,0.3344300710439816
CricketZ,NN,fine-tune-5,3,0.34102564102564104,0.3324006840976321
CricketZ,NN,fine-tune-5,4,0.3435897435897436,0.33807119954482373
CricketZ,NN,fine-tune-5,5,0.32564102564102565,0.3223694897856849
CricketZ,NN,fine-tune-5,6,0.33589743589743587,0.32951530945335655
CricketZ,NN,fine-tune-5,7,0.32564102564102565,0.3192709513593334
CricketZ,NN,fine-tune-5,8,0.35128205128205126,0.3444229481467925
CricketZ,NN,fine-tune-5,9,0.32564102564102565,0.32084993038857
CricketZ,NN,fine-tune-5,10,0.3384615384615385,0.3294926909057634
CricketZ,NN,pretrained-tiny,1,0.6948717948717948,0.6846559669510254
CricketZ,NN,pretrained-tiny,2,0.6794871794871795,0.669866071990218
CricketZ,NN,pretrained-tiny,3,0.6974358974358974,0.6863217038359827
CricketZ,NN,pretrained-tiny,4,0.6564102564102564,0.6460323018210749
CricketZ,NN,pretrained-tiny,5,0.6794871794871795,0.673465302304078
CricketZ,NN,pretrained-tiny,6,0.6564102564102564,0.6461437010343745
CricketZ,NN,pretrained-tiny,7,0.7,0.6883332058716719
CricketZ,NN,pretrained-tiny,8,0.6974358974358974,0.6922834906020557
CricketZ,NN,pretrained-tiny,9,0.6615384615384615,0.6540671718718652
CricketZ,NN,pretrained-tiny,10,0.6820512820512821,0.6727872694110549
UWaveGestureLibraryZ,NN,fine-tune-5,1,0.6608040201005025,0.6630258376485278
UWaveGestureLibraryZ,NN,fine-tune-5,2,0.6649916247906198,0.6662641349685756
UWaveGestureLibraryZ,NN,fine-tune-5,3,0.6795086543830262,0.6809973500356883
UWaveGestureLibraryZ,NN,fine-tune-5,4,0.666108319374651,0.6677149404270835
UWaveGestureLibraryZ,NN,fine-tune-5,5,0.6714126186487995,0.6733213516351286
UWaveGestureLibraryZ,NN,fine-tune-5,6,0.6621998883305416,0.6638880859996731
UWaveGestureLibraryZ,NN,fine-tune-5,7,0.666108319374651,0.6675812129508052
UWaveGestureLibraryZ,NN,fine-tune-5,8,0.679787828029034,0.6812788317195457
UWaveGestureLibraryZ,NN,fine-tune-5,9,0.6742043551088778,0.6755642916599612
UWaveGestureLibraryZ,NN,fine-tune-5,10,0.6655499720826354,0.6671806457140431
UWaveGestureLibraryZ,NN,pretrained-tiny,1,0.7040759352317141,0.7056255528372928
UWaveGestureLibraryZ,NN,pretrained-tiny,2,0.7146845337800112,0.7157132907594366
UWaveGestureLibraryZ,NN,pretrained-tiny,3,0.7132886655499721,0.7148257339061782
UWaveGestureLibraryZ,NN,pretrained-tiny,4,0.7037967615857063,0.7053397088116753
UWaveGestureLibraryZ,NN,pretrained-tiny,5,0.7082635399218313,0.7101322898921805
UWaveGestureLibraryZ,NN,pretrained-tiny,6,0.7194304857621441,0.7210531398648985
UWaveGestureLibraryZ,NN,pretrained-tiny,7,0.7219430485762144,0.7230603076143182
UWaveGestureLibraryZ,NN,pretrained-tiny,8,0.7124511446119486,0.7141951985720432
UWaveGestureLibraryZ,NN,pretrained-tiny,9,0.7238972640982692,0.7253032862368101
UWaveGestureLibraryZ,NN,pretrained-tiny,10,0.7199888330541597,0.7212678995545518
SyntheticControl,NN,fine-tune-5,1,0.9666666666666667,0.9666666666666667
SyntheticControl,NN,fine-tune-5,2,0.9633333333333334,0.9633333333333334
SyntheticControl,NN,fine-tune-5,3,0.9733333333333334,0.9733333333333333
SyntheticControl,NN,fine-tune-5,4,0.9666666666666667,0.9666666666666665
SyntheticControl,NN,fine-tune-5,5,0.9666666666666667,0.9666666666666667
SyntheticControl,NN,fine-tune-5,6,0.9633333333333334,0.9633333333333333
SyntheticControl,NN,fine-tune-5,7,0.9466666666666667,0.9466666666666668
SyntheticControl,NN,fine-tune-5,8,0.96,0.96
SyntheticControl,NN,fine-tune-5,9,0.9633333333333334,0.9633333333333333
SyntheticControl,NN,fine-tune-5,10,0.9566666666666667,0.9566666666666667
SyntheticControl,NN,pretrained-tiny,1,0.9933333333333333,0.9933333333333335
SyntheticControl,NN,pretrained-tiny,2,0.9933333333333333,0.9933333333333335
SyntheticControl,NN,pretrained-tiny,3,0.9866666666666667,0.9866666666666667
SyntheticControl,NN,pretrained-tiny,4,0.9933333333333333,0.9933333333333335
SyntheticControl,NN,pretrained-tiny,5,0.9966666666666667,0.9966666666666667
SyntheticControl,NN,pretrained-tiny,6,0.9966666666666667,0.9966666666666667
SyntheticControl,NN,pretrained-tiny,7,0.9833333333333333,0.9833333333333333
SyntheticControl,NN,pretrained-tiny,8,0.99,0.9900000000000001
SyntheticControl,NN,pretrained-tiny,9,0.9933333333333333,0.9933333333333333
SyntheticControl,NN,pretrained-tiny,10,0.9866666666666667,0.9866666666666667
ScreenType,NN,fine-tune-5,1,0.512,0.512
ScreenType,NN,fine-tune-5,2,0.5093333333333333,0.5093333333333333
ScreenType,NN,fine-tune-5,3,0.512,0.512
ScreenType,NN,fine-tune-5,4,0.52,0.52
ScreenType,NN,fine-tune-5,5,0.5253333333333333,0.5253333333333333
ScreenType,NN,fine-tune-5,6,0.496,0.496
ScreenType,NN,fine-tune-5,7,0.52,0.52
ScreenType,NN,fine-tune-5,8,0.5253333333333333,0.5253333333333333
ScreenType,NN,fine-tune-5,9,0.512,0.512
ScreenType,NN,fine-tune-5,10,0.5093333333333333,0.5093333333333333
ScreenType,NN,pretrained-tiny,1,0.464,0.46399999999999997
ScreenType,NN,pretrained-tiny,2,0.44533333333333336,0.44533333333333336
ScreenType,NN,pretrained-tiny,3,0.4693333333333333,0.4693333333333333
ScreenType,NN,pretrained-tiny,4,0.49066666666666664,0.49066666666666664
ScreenType,NN,pretrained-tiny,5,0.4666666666666667,0.4666666666666666
ScreenType,NN,pretrained-tiny,6,0.49333333333333335,0.49333333333333335
ScreenType,NN,pretrained-tiny,7,0.464,0.46399999999999997
ScreenType,NN,pretrained-tiny,8,0.488,0.488
ScreenType,NN,pretrained-tiny,9,0.488,0.488
ScreenType,NN,pretrained-tiny,10,0.44533333333333336,0.44533333333333336
OSULeaf,NN,fine-tune-5,1,0.7520661157024794,0.7270170650605433
OSULeaf,NN,fine-tune-5,2,0.7644628099173554,0.7429261559696342
OSULeaf,NN,fine-tune-5,3,0.7644628099173554,0.746812848986762
OSULeaf,NN,fine-tune-5,4,0.743801652892562,0.7205282640065249
OSULeaf,NN,fine-tune-5,5,0.743801652892562,0.7121792458748981
OSULeaf,NN,fine-tune-5,6,0.743801652892562,0.7308880732793778
OSULeaf,NN,fine-tune-5,7,0.7520661157024794,0.7288615973398582
OSULeaf,NN,fine-tune-5,8,0.7520661157024794,0.727594265637744
OSULeaf,NN,fine-tune-5,9,0.756198347107438,0.7296034882991406
OSULeaf,NN,fine-tune-5,10,0.7603305785123967,0.7390435802120585
OSULeaf,NN,pretrained-tiny,1,0.9338842975206612,0.9238059947299077
OSULeaf,NN,pretrained-tiny,2,0.9504132231404959,0.9477074706694272
OSULeaf,NN,pretrained-tiny,3,0.9338842975206612,0.919231719367589
OSULeaf,NN,pretrained-tiny,4,0.9214876033057852,0.9133605072463769
OSULeaf,NN,pretrained-tiny,5,0.9173553719008265,0.907453024029111
OSULeaf,NN,pretrained-tiny,6,0.9380165289256198,0.9311223649538868
OSULeaf,NN,pretrained-tiny,7,0.871900826446281,0.8558998368780978
OSULeaf,NN,pretrained-tiny,8,0.9132231404958677,0.9132269904009034
OSULeaf,NN,pretrained-tiny,9,0.8966942148760331,0.88998584446954
OSULeaf,NN,pretrained-tiny,10,0.9421487603305785,0.9462754485852312
Coffee,NN,fine-tune-5,1,0.9285714285714286,0.9333333333333333
Coffee,NN,fine-tune-5,2,0.8571428571428571,0.8666666666666667
Coffee,NN,fine-tune-5,3,0.8928571428571429,0.9
Coffee,NN,fine-tune-5,4,0.9285714285714286,0.9333333333333333
Coffee,NN,fine-tune-5,5,0.8928571428571429,0.9
Coffee,NN,fine-tune-5,6,0.9285714285714286,0.9333333333333333
Coffee,NN,fine-tune-5,7,0.9285714285714286,0.9333333333333333
Coffee,NN,fine-tune-5,8,0.8571428571428571,0.8666666666666667
Coffee,NN,fine-tune-5,9,0.8571428571428571,0.8666666666666667
Coffee,NN,fine-tune-5,10,0.8571428571428571,0.8666666666666667
Coffee,NN,pretrained-tiny,1,1.0,1.0
Coffee,NN,pretrained-tiny,2,1.0,1.0
Coffee,NN,pretrained-tiny,3,1.0,1.0
Coffee,NN,pretrained-tiny,4,1.0,1.0
Coffee,NN,pretrained-tiny,5,1.0,1.0
Coffee,NN,pretrained-tiny,6,1.0,1.0
Coffee,NN,pretrained-tiny,7,1.0,1.0
Coffee,NN,pretrained-tiny,8,1.0,1.0
Coffee,NN,pretrained-tiny,9,1.0,1.0
Coffee,NN,pretrained-tiny,10,1.0,1.0
Meat,NN,fine-tune-5,1,0.8833333333333333,0.8833333333333333
Meat,NN,fine-tune-5,2,0.8833333333333333,0.8833333333333333
Meat,NN,fine-tune-5,3,0.9333333333333333,0.9333333333333332
Meat,NN,fine-tune-5,4,0.95,0.9499999999999998
Meat,NN,fine-tune-5,5,0.8166666666666667,0.8166666666666668
Meat,NN,fine-tune-5,6,0.9333333333333333,0.9333333333333332
Meat,NN,fine-tune-5,7,0.9166666666666666,0.9166666666666666
Meat,NN,fine-tune-5,8,0.9166666666666666,0.9166666666666666
Meat,NN,fine-tune-5,9,0.9,0.9
Meat,NN,fine-tune-5,10,0.9166666666666666,0.9166666666666666
Meat,NN,pretrained-tiny,1,0.7833333333333333,0.7833333333333333
Meat,NN,pretrained-tiny,2,0.8,0.7999999999999999
Meat,NN,pretrained-tiny,3,0.8666666666666667,0.8666666666666667
Meat,NN,pretrained-tiny,4,0.9333333333333333,0.9333333333333332
Meat,NN,pretrained-tiny,5,0.8833333333333333,0.8833333333333333
Meat,NN,pretrained-tiny,6,0.8333333333333334,0.8333333333333334
Meat,NN,pretrained-tiny,7,0.8666666666666667,0.8666666666666667
Meat,NN,pretrained-tiny,8,0.8666666666666667,0.8666666666666667
Meat,NN,pretrained-tiny,9,0.8333333333333334,0.8333333333333334
Meat,NN,pretrained-tiny,10,0.8333333333333334,0.8333333333333334
DistalPhalanxOutlineAgeGroup,NN,fine-tune-5,1,0.7266187050359713,0.7486310299869622
DistalPhalanxOutlineAgeGroup,NN,fine-tune-5,2,0.7553956834532374,0.7675793133420252
DistalPhalanxOutlineAgeGroup,NN,fine-tune-5,3,0.7266187050359713,0.7470664928292047
DistalPhalanxOutlineAgeGroup,NN,fine-tune-5,4,0.7553956834532374,0.7660147761842677
DistalPhalanxOutlineAgeGroup,NN,fine-tune-5,5,0.7482014388489209,0.7769375633782413
DistalPhalanxOutlineAgeGroup,NN,fine-tune-5,6,0.7194244604316546,0.7393307257714038
DistalPhalanxOutlineAgeGroup,NN,fine-tune-5,7,0.7266187050359713,0.7460234680573663
DistalPhalanxOutlineAgeGroup,NN,fine-tune-5,8,0.7266187050359713,0.7439374185136897
DistalPhalanxOutlineAgeGroup,NN,fine-tune-5,9,0.7338129496402878,0.7506301607996524
DistalPhalanxOutlineAgeGroup,NN,fine-tune-5,10,0.7050359712230215,0.7295958279009126
DistalPhalanxOutlineAgeGroup,NN,pretrained-tiny,1,0.7697841726618705,0.776271186440678
DistalPhalanxOutlineAgeGroup,NN,pretrained-tiny,2,0.7410071942446043,0.7573229030856149
DistalPhalanxOutlineAgeGroup,NN,pretrained-tiny,3,0.7122302158273381,0.715543966391424
DistalPhalanxOutlineAgeGroup,NN,pretrained-tiny,4,0.7553956834532374,0.7670578009561061
DistalPhalanxOutlineAgeGroup,NN,pretrained-tiny,5,0.7410071942446043,0.7557583659278575
DistalPhalanxOutlineAgeGroup,NN,pretrained-tiny,6,0.7410071942446043,0.7568013906996959
DistalPhalanxOutlineAgeGroup,NN,pretrained-tiny,7,0.7410071942446043,0.7568013906996959
DistalPhalanxOutlineAgeGroup,NN,pretrained-tiny,8,0.7482014388489209,0.761929595827901
DistalPhalanxOutlineAgeGroup,NN,pretrained-tiny,9,0.7266187050359713,0.7449804432855281
DistalPhalanxOutlineAgeGroup,NN,pretrained-tiny,10,0.7338129496402878,0.7516731855714905
Mallat,NN,fine-tune-5,1,0.8498933901918977,0.8502459212811309
Mallat,NN,fine-tune-5,2,0.828997867803838,0.8293437229407395
Mallat,NN,fine-tune-5,3,0.8230277185501066,0.8233049269232708
Mallat,NN,fine-tune-5,4,0.8277185501066098,0.8278765821807832
Mallat,NN,fine-tune-5,5,0.8102345415778252,0.8109697728938967
Mallat,NN,fine-tune-5,6,0.8046908315565032,0.8053409959379566
Mallat,NN,fine-tune-5,7,0.8213219616204691,0.8219143613394406
Mallat,NN,fine-tune-5,8,0.8174840085287847,0.8179824422782845
Mallat,NN,fine-tune-5,9,0.8272921108742004,0.8277088991574079
Mallat,NN,fine-tune-5,10,0.8430703624733475,0.8435145038400091
Mallat,NN,pretrained-tiny,1,0.7978678038379531,0.7991170483652128
Mallat,NN,pretrained-tiny,2,0.7684434968017058,0.7692298683234684
Mallat,NN,pretrained-tiny,3,0.7714285714285715,0.7728656364916519
Mallat,NN,pretrained-tiny,4,0.7535181236673774,0.754786664334379
Mallat,NN,pretrained-tiny,5,0.7121535181236673,0.7137167076037894
Mallat,NN,pretrained-tiny,6,0.8072494669509594,0.8082686759503794
Mallat,NN,pretrained-tiny,7,0.7884861407249467,0.7892843398865776
Mallat,NN,pretrained-tiny,8,0.7368869936034115,0.7384128777359296
Mallat,NN,pretrained-tiny,9,0.7791044776119403,0.7804053489640876
Mallat,NN,pretrained-tiny,10,0.7825159914712153,0.7834738301545738
Computers,NN,fine-tune-5,1,0.692,0.692
Computers,NN,fine-tune-5,2,0.664,0.6639999999999999
Computers,NN,fine-tune-5,3,0.66,0.6599999999999999
Computers,NN,fine-tune-5,4,0.66,0.6599999999999999
Computers,NN,fine-tune-5,5,0.656,0.656
Computers,NN,fine-tune-5,6,0.664,0.664
Computers,NN,fine-tune-5,7,0.66,0.66
Computers,NN,fine-tune-5,8,0.688,0.688
Computers,NN,fine-tune-5,9,0.68,0.6799999999999999
Computers,NN,fine-tune-5,10,0.672,0.6719999999999999
Computers,NN,pretrained-tiny,1,0.732,0.732
Computers,NN,pretrained-tiny,2,0.692,0.692
Computers,NN,pretrained-tiny,3,0.68,0.6799999999999999
Computers,NN,pretrained-tiny,4,0.712,0.712
Computers,NN,pretrained-tiny,5,0.736,0.736
Computers,NN,pretrained-tiny,6,0.732,0.732
Computers,NN,pretrained-tiny,7,0.692,0.692
Computers,NN,pretrained-tiny,8,0.68,0.6799999999999999
Computers,NN,pretrained-tiny,9,0.732,0.732
Computers,NN,pretrained-tiny,10,0.72,0.72
Yoga,NN,fine-tune-5,1,0.8326666666666667,0.832527827152475
Yoga,NN,fine-tune-5,2,0.818,0.8154440081999472
Yoga,NN,fine-tune-5,3,0.8273333333333334,0.8262112411108793
Yoga,NN,fine-tune-5,4,0.8223333333333334,0.8197756048443836
Yoga,NN,fine-tune-5,5,0.824,0.8225740668852306
Yoga,NN,fine-tune-5,6,0.829,0.8271455508496344
Yoga,NN,fine-tune-5,7,0.826,0.8238195153918763
Yoga,NN,fine-tune-5,8,0.8263333333333334,0.8219797091958145
Yoga,NN,fine-tune-5,9,0.8173333333333334,0.8164468890813745
Yoga,NN,fine-tune-5,10,0.8223333333333334,0.8203013913911276
Yoga,NN,pretrained-tiny,1,0.7873333333333333,0.7807965956549572
Yoga,NN,pretrained-tiny,2,0.7973333333333333,0.7984955446625965
Yoga,NN,pretrained-tiny,3,0.8106666666666666,0.8095549308458909
Yoga,NN,pretrained-tiny,4,0.776,0.7766229136615606
Yoga,NN,pretrained-tiny,5,0.7863333333333333,0.7803889658980295
Yoga,NN,pretrained-tiny,6,0.793,0.7997086061474588
Yoga,NN,pretrained-tiny,7,0.7856666666666666,0.7820610296571309
Yoga,NN,pretrained-tiny,8,0.802,0.7972590305067877
Yoga,NN,pretrained-tiny,9,0.772,0.766340816001065
Yoga,NN,pretrained-tiny,10,0.797,0.7959856621537771
MiddlePhalanxTW,NN,fine-tune-5,1,0.5844155844155844,0.4124513248426292
MiddlePhalanxTW,NN,fine-tune-5,2,0.5909090909090909,0.4592892695066608
MiddlePhalanxTW,NN,fine-tune-5,3,0.5194805194805194,0.3800131752305666
MiddlePhalanxTW,NN,fine-tune-5,4,0.538961038961039,0.41631166739862396
MiddlePhalanxTW,NN,fine-tune-5,5,0.538961038961039,0.401309157830897
MiddlePhalanxTW,NN,fine-tune-5,6,0.5194805194805194,0.4020692431561997
MiddlePhalanxTW,NN,fine-tune-5,7,0.4805194805194805,0.382439718091892
MiddlePhalanxTW,NN,fine-tune-5,8,0.5064935064935064,0.3819613317439405
MiddlePhalanxTW,NN,fine-tune-5,9,0.5064935064935064,0.3842604094778008
MiddlePhalanxTW,NN,fine-tune-5,10,0.5064935064935064,0.400470021122195
MiddlePhalanxTW,NN,pretrained-tiny,1,0.5454545454545454,0.3436100131752306
MiddlePhalanxTW,NN,pretrained-tiny,2,0.5,0.3774941966246314
MiddlePhalanxTW,NN,pretrained-tiny,3,0.4935064935064935,0.34959156785243745
MiddlePhalanxTW,NN,pretrained-tiny,4,0.4935064935064935,0.34653240479327435
MiddlePhalanxTW,NN,pretrained-tiny,5,0.474025974025974,0.34653240479327435
MiddlePhalanxTW,NN,pretrained-tiny,6,0.5454545454545454,0.40913043478260863
MiddlePhalanxTW,NN,pretrained-tiny,7,0.525974025974026,0.3820421607378129
MiddlePhalanxTW,NN,pretrained-tiny,8,0.487012987012987,0.3327683668988017
MiddlePhalanxTW,NN,pretrained-tiny,9,0.4675324675324675,0.35351935504109416
MiddlePhalanxTW,NN,pretrained-tiny,10,0.4935064935064935,0.34441370223978923
SemgHandGenderCh2,NN,fine-tune-5,1,0.785,0.7818681318681319
SemgHandGenderCh2,NN,fine-tune-5,2,0.7933333333333333,0.7717948717948717
SemgHandGenderCh2,NN,fine-tune-5,3,0.7883333333333333,0.7734432234432234
SemgHandGenderCh2,NN,fine-tune-5,4,0.78,0.7659340659340659
SemgHandGenderCh2,NN,fine-tune-5,5,0.7983333333333333,0.7745421245421245
SemgHandGenderCh2,NN,fine-tune-5,6,0.78,0.7714285714285715
SemgHandGenderCh2,NN,fine-tune-5,7,0.79,0.7769230769230768
SemgHandGenderCh2,NN,fine-tune-5,8,0.8033333333333333,0.7597069597069597
SemgHandGenderCh2,NN,fine-tune-5,9,0.8033333333333333,0.7915750915750916
SemgHandGenderCh2,NN,fine-tune-5,10,0.8066666666666666,0.7930402930402931
SemgHandGenderCh2,NN,pretrained-tiny,1,0.7033333333333334,0.6388278388278388
SemgHandGenderCh2,NN,pretrained-tiny,2,0.6783333333333333,0.6437728937728937
SemgHandGenderCh2,NN,pretrained-tiny,3,0.665,0.6401098901098901
SemgHandGenderCh2,NN,pretrained-tiny,4,0.665,0.6631868131868132
SemgHandGenderCh2,NN,pretrained-tiny,5,0.715,0.6752747252747253
SemgHandGenderCh2,NN,pretrained-tiny,6,0.6466666666666666,0.6402930402930402
SemgHandGenderCh2,NN,pretrained-tiny,7,0.6766666666666666,0.6095238095238096
SemgHandGenderCh2,NN,pretrained-tiny,8,0.6733333333333333,0.6377289377289377
SemgHandGenderCh2,NN,pretrained-tiny,9,0.6316666666666667,0.6331501831501831
SemgHandGenderCh2,NN,pretrained-tiny,10,0.6283333333333333,0.6217948717948718
MedicalImages,NN,fine-tune-5,1,0.593421052631579,0.504002516427966
MedicalImages,NN,fine-tune-5,2,0.5868421052631579,0.5076229200677679
MedicalImages,NN,fine-tune-5,3,0.5539473684210526,0.49886513685120437
MedicalImages,NN,fine-tune-5,4,0.5828947368421052,0.5071625560590167
MedicalImages,NN,fine-tune-5,5,0.5578947368421052,0.4910785548568529
MedicalImages,NN,fine-tune-5,6,0.5592105263157895,0.47083248767865343
MedicalImages,NN,fine-tune-5,7,0.5789473684210527,0.49800889967955386
MedicalImages,NN,fine-tune-5,8,0.5671052631578948,0.4921545450259665
MedicalImages,NN,fine-tune-5,9,0.5815789473684211,0.4895740501798067
MedicalImages,NN,fine-tune-5,10,0.5907894736842105,0.5126440182197236
MedicalImages,NN,pretrained-tiny,1,0.7236842105263158,0.641962085467448
MedicalImages,NN,pretrained-tiny,2,0.7302631578947368,0.6560545070104202
MedicalImages,NN,pretrained-tiny,3,0.7118421052631579,0.59421896165921
MedicalImages,NN,pretrained-tiny,4,0.725,0.6402690718664956
MedicalImages,NN,pretrained-tiny,5,0.7223684210526315,0.6484105042076332
MedicalImages,NN,pretrained-tiny,6,0.7065789473684211,0.6400958375402522
MedicalImages,NN,pretrained-tiny,7,0.7105263157894737,0.6367335568253397
MedicalImages,NN,pretrained-tiny,8,0.7236842105263158,0.679478052175437
MedicalImages,NN,pretrained-tiny,9,0.7078947368421052,0.6361309226780516
MedicalImages,NN,pretrained-tiny,10,0.7289473684210527,0.6470292487410197
HouseTwenty,NN,fine-tune-5,1,0.7563025210084033,0.7485507246376811
HouseTwenty,NN,fine-tune-5,2,0.7478991596638656,0.741304347826087
HouseTwenty,NN,fine-tune-5,3,0.7478991596638656,0.7357971014492755
HouseTwenty,NN,fine-tune-5,4,0.7563025210084033,0.7457971014492755
HouseTwenty,NN,fine-tune-5,5,0.7563025210084033,0.7457971014492755
HouseTwenty,NN,fine-tune-5,6,0.7563025210084033,0.7457971014492755
HouseTwenty,NN,fine-tune-5,7,0.7563025210084033,0.7457971014492755
HouseTwenty,NN,fine-tune-5,8,0.7563025210084033,0.7457971014492755
HouseTwenty,NN,fine-tune-5,9,0.7563025210084033,0.7457971014492755
HouseTwenty,NN,fine-tune-5,10,0.7478991596638656,0.7385507246376812
HouseTwenty,NN,pretrained-tiny,1,0.6470588235294118,0.6460869565217391
HouseTwenty,NN,pretrained-tiny,2,0.6638655462184874,0.6633333333333333
HouseTwenty,NN,pretrained-tiny,3,0.6302521008403361,0.6315942028985507
